,Unnamed: 0,url,book,author
29,29,http://lib.ru/INPROZ/TEKKEREJ/vfair10.txt,Vanity fair,Теккерей Уильям
30,30,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_poetry.txt,Теккерей. Баллады; Песни; Поэмы,Теккерей Уильям
31,31,http://lib.ru/INPROZ/TEKKEREJ/tekkerei9.txt,"Ньюкомы, жизнеописание одной весьма почтенной семьи, составленное Артуром Пенденнисом, эсквайром (книга 2)",Теккерей Уильям
32,32,http://lib.ru/INPROZ/TEKKEREJ/tekkerei8.txt,"Ньюкомы, жизнеописание одной весьма почтенной семьи, составленное Артуром Пенденнисом, эсквайром (книга 1)",Теккерей Уильям
33,33,http://lib.ru/INPROZ/TEKKEREJ/tekkerei10.txt,Виргинцы (книга 1),Теккерей Уильям
34,34,http://lib.ru/INPROZ/TEKKEREJ/tekkerei11_1.txt,Виргинцы (книга 2),Теккерей Уильям
35,35,http://lib.ru/INPROZ/TEKKEREJ/tekkerei11_2.txt,"Четыре Георга. Очерки придворной и столичной жизни, ее обычаев и нравов",Теккерей Уильям
36,36,http://lib.ru/INPROZ/TEKKEREJ/tekkerei.jpg,tekkerei.jpg,Теккерей Уильям
37,37,http://lib.ru/INPROZ/TEKKEREJ/tekkerei.txt,В.Ивашева. Теккерей-гуманист и сатирик,Теккерей Уильям
38,38,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_biogr.txt,Маргарет Форстер. Записки викторианского джентльмена,Теккерей Уильям
39,39,http://lib.ru/INPROZ/TEKKEREJ/tekkerei_memoirs.txt,Теккерей в воспоминаниях современников,Теккерей Уильям
40,40,http://lib.ru/INPROZ/TEKKEREJ/stihi.txt,Стихотворения,Теккерей Уильям
0,0,http://lib.ru/INPROZ/MESHTERHAZI/prometej.txt,Загадка Прометея,Мештерхази Лайош
0,0,http://lib.ru/RUFANT/GAWRILOW_Y/r_sos.txt,Спешите к нам,Гаврилов Юрий
0,0,http://lib.ru/INPROZ/FITSDZHERALD/great_gatsby_engl.txt,Великий Гэтсби (engl),Фицджеральд Скотт
1,1,http://lib.ru/INPROZ/FITSDZHERALD/the_love_of_the_last_tycoon_ru.txt,Последний магнат,Фицджеральд Скотт
2,2,http://lib.ru/INPROZ/FITSDZHERALD/the_love_of_the_last_tycoon_en.txt,The love of the last tycoon,Фицджеральд Скотт
3,3,http://lib.ru/INPROZ/FITSDZHERALD/3_hours.txt,Три часа между самолетами,Фицджеральд Скотт
4,4,http://lib.ru/INPROZ/FITSDZHERALD/accident.txt,Крушение,Фицджеральд Скотт
5,5,http://lib.ru/INPROZ/FITSDZHERALD/diamond.txt,"Алмаз величиной с отель ""Риц""",Фицджеральд Скотт
6,6,http://lib.ru/INPROZ/FITSDZHERALD/diamond1.txt,Алмазная гора,Фицджеральд Скотт
7,7,http://lib.ru/INPROZ/FITSDZHERALD/glass.txt,Осторожно! Стекло!,Фицджеральд Скотт
8,8,http://lib.ru/INPROZ/FITSDZHERALD/icepalac.txt,Ледяной дворец,Фицджеральд Скотт
9,9,http://lib.ru/INPROZ/FITSDZHERALD/jazz_age.txt,Отзвуки века джаза,Фицджеральд Скотт
10,10,http://lib.ru/INPROZ/FITSDZHERALD/longwait.txt,Долгое ожидание,Фицджеральд Скотт
11,11,http://lib.ru/INPROZ/FITSDZHERALD/men_wind.txt,Люди и ветер,Фицджеральд Скотт
12,12,http://lib.ru/INPROZ/FITSDZHERALD/my_town.txt,Мой невозвратный город,Фицджеральд Скотт
13,13,http://lib.ru/INPROZ/FITSDZHERALD/patient.txt,Трудный больной,Фицджеральд Скотт
14,14,http://lib.ru/INPROZ/FITSDZHERALD/rational.txt,"""Самое разумное""",Фицджеральд Скотт
15,15,http://lib.ru/INPROZ/FITSDZHERALD/ring.txt,Ринг,Фицджеральд Скотт
16,16,http://lib.ru/INPROZ/FITSDZHERALD/splinter.txt,Склеивая осколки,Фицджеральд Скотт
17,17,http://lib.ru/INPROZ/FITSDZHERALD/stormy.txt,Бурный рейс,Фицджеральд Скотт
18,18,http://lib.ru/INPROZ/FITSDZHERALD/success.txt,Ранний успех,Фицджеральд Скотт
19,19,http://lib.ru/INPROZ/FITSDZHERALD/sunday.txt,Сумасшедшее воскресенье,Фицджеральд Скотт
20,20,http://lib.ru/INPROZ/FITSDZHERALD/veronica.txt,Волосы Вероники,Фицджеральд Скотт
21,21,http://lib.ru/INPROZ/FITSDZHERALD/winter.txt,Зимние мечты,Фицджеральд Скотт
0,0,http://lib.ru/PROZA/MIHINN/mihin.txt,Дача Долгорукова,Михин Николай
1,1,http://lib.ru/PROZA/MIHINN/venki.txt,Венки на волне,Михин Николай
0,0,http://lib.ru/LITRA/LERMONTOW/geroi.txt,Герой нашего времени,Лермонтов Михаил Юрьевич
1,1,http://lib.ru/LITRA/LERMONTOW/l1.txt,Стихотворения,Лермонтов Михаил Юрьевич
2,2,http://lib.ru/LITRA/LERMONTOW/pss1.txt,"Стихотворения (ПСС, том 1)",Лермонтов Михаил Юрьевич
3,3,http://lib.ru/LITRA/LERMONTOW/pss2.txt,"Стихотворения (ПСС, том 2)",Лермонтов Михаил Юрьевич
4,4,http://lib.ru/LITRA/LERMONTOW/ispoved.txt,Исповедь,Лермонтов Михаил Юрьевич
5,5,http://lib.ru/LITRA/LERMONTOW/julio.txt,Джюлио,Лермонтов Михаил Юрьевич
6,6,http://lib.ru/LITRA/LERMONTOW/plennik.txt,Кавказский пленник,Лермонтов Михаил Юрьевич
7,7,http://lib.ru/LITRA/LERMONTOW/Korsar.txt,Корсар,Лермонтов Михаил Юрьевич
8,8,http://lib.ru/LITRA/LERMONTOW/kalashnikow.txt,"Песня про царя Ивана Васильевича, молодого опричника и удалого купца Калашникова",Лермонтов Михаил Юрьевич
9,9,http://lib.ru/LITRA/LERMONTOW/mcyri.txt,Мцыри,Лермонтов Михаил Юрьевич
10,10,http://lib.ru/LITRA/LERMONTOW/maskarad.txt,Маскарад,Лермонтов Михаил Юрьевич
11,11,http://lib.ru/LITRA/LERMONTOW/demon.txt,Демон,Лермонтов Михаил Юрьевич
12,12,http://lib.ru/LITRA/LERMONTOW/orsha.txt,Боярин Орша,Лермонтов Михаил Юрьевич
13,13,http://lib.ru/LITRA/LERMONTOW/ispancy.txt,Испанцы,Лермонтов Михаил Юрьевич
14,14,http://lib.ru/LITRA/LERMONTOW/kawkazec.txt,Кавказец,Лермонтов Михаил Юрьевич
15,15,http://lib.ru/LITRA/LERMONTOW/s_moscow.txt,Панорама Москвы,Лермонтов Михаил Юрьевич
16,16,http://lib.ru/LITRA/LERMONTOW/a_brokgauz.txt,А.С.Долинин. Лермонтов,Лермонтов Михаил Юрьевич
17,17,http://lib.ru/LITRA/LERMONTOW/http://public-library.narod.ru/,Русская классика в библиотеке Евгения Пескина,Лермонтов Михаил Юрьевич
18,18,http://lib.ru/LITRA/LERMONTOW/http://www.slovesnik.ru/Ruslit/lerm_vadim1.phtml,"Лермонтов на сайте ""Словесник""",Лермонтов Михаил Юрьевич
19,19,http://lib.ru/LITRA/LERMONTOW/http://lingua.russianplanet.ru/library/lermontov/lermontov.htm,"Лермонтов в библиотеке ""Russian planet""",Лермонтов Михаил Юрьевич
20,20,http://lib.ru/LITRA/LERMONTOW/http://ilibrary.ru/author/lermontov/index.html,Лермонтов на сайте iLibrary.ru ? http://ilibrary.ru,Лермонтов Михаил Юрьевич
0,0,http://lib.ru/PROZA/BOGOMOLOW/august44.txt,Момент истины (В августе сорок четвертого),Богомолов Владимир
1,1,http://lib.ru/PROZA/BOGOMOLOW/ivan.txt,Иван,Богомолов Владимир
2,2,http://lib.ru/PROZA/BOGOMOLOW/zosya.txt,Зося,Богомолов Владимир
3,3,http://lib.ru/PROZA/BOGOMOLOW/pr.txt,В кригере,Богомолов Владимир
4,4,http://lib.ru/PROZA/BOGOMOLOW/r_levendorf.txt,Вечер в Левендорфе,Богомолов Владимир
5,5,http://lib.ru/PROZA/BOGOMOLOW/rasskazy.txt,Военные рассказы,Богомолов Владимир
6,6,http://lib.ru/PROZA/BOGOMOLOW/r_dulevo.txt,Второй сорт,Богомолов Владимир
7,7,http://lib.ru/PROZA/BOGOMOLOW/r_krugom.txt,Кругом люди,Богомолов Владимир
8,8,http://lib.ru/PROZA/BOGOMOLOW/about.txt,Владимир Осипович Богомолов: биографическая справка,Богомолов Владимир
9,9,http://lib.ru/PROZA/BOGOMOLOW/izvestia200401.txt,"Эд.Поляновский. ""Я не уберу из книги ни единого слова""",Богомолов Владимир
10,10,http://lib.ru/PROZA/BOGOMOLOW/http://textshare.da.ru,"Владимир Богомолов на сайте ""Общий Текст""",Богомолов Владимир
11,11,http://lib.ru/PROZA/BOGOMOLOW/http://militera.lib.ru/prose/russian/vladimov/app1.html,"Богомолов о романе Владимова ""Генерал и его армия""",Богомолов Владимир
0,0,http://lib.ru/INOFANT/PRATCHETT/bibliography.txt,Terry Pratchett: bibliography,"Прэтчетт, Терри"
1,1,http://lib.ru/INOFANT/PRATCHETT/carpet.txt,Люди ковра (пер.О.Колесников),"Прэтчетт, Терри"
2,2,http://lib.ru/INOFANT/PRATCHETT/Guards.txt,Стража! Стража! (пер.С.Бен-Лев),"Прэтчетт, Терри"
3,3,http://lib.ru/INOFANT/PRATCHETT/Men_arms.txt,В доспехах и с оружием(пер.С.Бен-Лев),"Прэтчетт, Терри"
4,4,http://lib.ru/INOFANT/PRATCHETT/littlegods.txt,Маленькие боги (пер.Vita),"Прэтчетт, Терри"
5,5,http://lib.ru/INOFANT/PRATCHETT/golem.txt,Ноги из глины (пер.М.Губайдуллин),"Прэтчетт, Терри"
6,6,http://lib.ru/INOFANT/PRATCHETT/zvezda.txt,Безумная звезда (пер.И.Кравцова),"Прэтчетт, Терри"
7,7,http://lib.ru/INOFANT/PRATCHETT/posoh.txt,Посох и шляпа (пер.И.Кравцова),"Прэтчетт, Терри"
8,8,http://lib.ru/INOFANT/PRATCHETT/seafeash.txt,Море и рыбешки (пер.Е.Александрова),"Прэтчетт, Терри"
9,9,http://lib.ru/INOFANT/PRATCHETT/pratch8.txt,"Мор, ученик смерти","Прэтчетт, Терри"
10,10,http://lib.ru/INOFANT/PRATCHETT/pratch.txt,Творцы заклинаний,"Прэтчетт, Терри"
11,11,http://lib.ru/INOFANT/PRATCHETT/music.txt,Музыка души (пер.Г.Бородин),"Прэтчетт, Терри"
12,12,http://lib.ru/INOFANT/PRATCHETT/goodomens.txt,Добрые предзнаменования (пер.В.Филиппов),"Прэтчетт, Терри"
13,13,http://lib.ru/INOFANT/PRATCHETT/omens.txt,Добрые предзнаменования (пер.В.Вербицкий,"Прэтчетт, Терри"
14,14,http://lib.ru/INOFANT/PRATCHETT/tiffany_1.txt,1. Вольный народец (пер.О.Владимирова),"Прэтчетт, Терри"
15,15,http://lib.ru/INOFANT/PRATCHETT/hat_sky.txt,"2. Шляпа, полная неба (пер.Е.Хализова)","Прэтчетт, Терри"
16,16,http://lib.ru/INOFANT/PRATCHETT/cat.txt,Кот без дураков,"Прэтчетт, Терри"
17,17,http://lib.ru/INOFANT/PRATCHETT/r_wertushki.txt,Вертушки ночи,"Прэтчетт, Терри"
18,18,http://lib.ru/INOFANT/PRATCHETT/tcruel.txt,Театр жестокости,"Прэтчетт, Терри"
19,19,http://lib.ru/INOFANT/PRATCHETT/r_troll.txt,Троллев мост,"Прэтчетт, Терри"
20,20,http://lib.ru/INOFANT/PRATCHETT/r_santa.txt,Очень веская причина поверить в Санта-Kлауса,"Прэтчетт, Терри"
21,21,http://lib.ru/INOFANT/PRATCHETT/http://ploskiymir.virtualave.net,"Сайт о Прэтчете ""Плоский Мир"" у Дмитрия Белякова","Прэтчетт, Терри"
22,22,http://lib.ru/INOFANT/PRATCHETT/http://www.pratchett.info,Все о Прэтчете на Pratchett.info,"Прэтчетт, Терри"
23,23,http://lib.ru/INOFANT/PRATCHETT/http://lavka.cityonline.ru/terry2.htm,"Терри Прэтчетт в ""Лавке миров""","Прэтчетт, Терри"
24,24,http://lib.ru/INOFANT/PRATCHETT/http://pratchett.org/,Прэтчет на Pratchett.org,"Прэтчетт, Терри"
0,0,http://lib.ru/INPROZ/GUNTEKIN/ptpev.txt,Птичка певчая,Гюнтекин Решад
0,0,http://lib.ru/INOFANT/KOTCWINKL/et.txt,"Ип, инопланетянин, и его приключения на Земле","Котцвинкл, Уильям"
0,0,http://lib.ru/RUSS_DETEKTIW/RYSICH/torabora.txt,Тора Бора,Орлов-Рысич Александр
0,0,http://lib.ru/INPROZ/APDAJK/rabbit.txt,"Кролик, беги",Апдайк Джон
1,1,http://lib.ru/INPROZ/APDAJK/updike_stones.txt,Чтоб камни сделались хлебами,Апдайк Джон
2,2,http://lib.ru/INPROZ/APDAJK/brazil.txt,Бразилия,Апдайк Джон
3,3,http://lib.ru/INPROZ/APDAJK/eastwick.txt,Иствикские ведьмы,Апдайк Джон
4,4,http://lib.ru/INPROZ/APDAJK/updike_gertruda.txt,Гертруда и Клавдий,Апдайк Джон
5,5,http://lib.ru/INPROZ/APDAJK/http://userpages.prexar.com/joyerkes/,John Updike Home Page,Апдайк Джон
6,6,http://lib.ru/INPROZ/APDAJK/http://booknik.ru/reviews/fiction/?id=30094,"Рецензия на ""Booknik.ru"": А разгадка одна - безблагодатность. Рецензия на роман Дж. Апдайка ""Террорист""",Апдайк Джон
0,0,http://lib.ru/RUSSLIT/OSTROWSKIJ/kak_zakalyalas_stal.txt,Как закалялась сталь,Островский Николай
1,1,http://lib.ru/RUSSLIT/OSTROWSKIJ/rozhdenn_bur.txt,Рожденные бурей,Островский Николай
0,0,http://lib.ru/INPROZ/AMADU/generals_of_sand1.txt,"Капитаны песка {А фильм назывался ""Генералы песчаных карьеров""}",Амаду Жоржи
1,1,http://lib.ru/INPROZ/AMADU/terras_do_sem_fim.txt,Бескрайние земли,Амаду Жоржи
2,2,http://lib.ru/INPROZ/AMADU/mertvoe_more.txt,Мертвое море,Амаду Жоржи
3,3,http://lib.ru/INPROZ/AMADU/jubiaba.txt,Жубиаба,Амаду Жоржи
4,4,http://lib.ru/INPROZ/AMADU/pastyri_nochi.txt,Пастыри ночи,Амаду Жоржи
5,5,http://lib.ru/INPROZ/AMADU/dona_flor.txt,Дона Флор и два ее мужа,Амаду Жоржи
6,6,http://lib.ru/INPROZ/AMADU/r_lastochka.txt,Полосатый кот и ласточка синья,Амаду Жоржи
7,7,http://lib.ru/INPROZ/AMADU/r_chudo.txt,Чудо в Пираньясе,Амаду Жоржи
8,8,http://lib.ru/INPROZ/AMADU/about.txt,И.Тертерян. Мир Жоржи Амаду,Амаду Жоржи
9,9,http://lib.ru/INPROZ/AMADU/about2.txt,"Е.Белякова. Русский Амаду, или русско-бразильские литературные связи",Амаду Жоржи
0,0,http://lib.ru/INPROZ/TUWIM/ironich_proza.txt,Ироническая проза,Тувим Юлиан
0,0,http://lib.ru/SOCFANT/NEMERE/kilios.txt,Дело Килиоса,Иштван Немере
0,0,http://lib.ru/INPROZ/FILDING_H/bridgite_diary.txt,Дневник Бриджит Джонс,Филдинг Хелен
1,1,http://lib.ru/INPROZ/FILDING_H/grani.txt,Бриджит Джонс: Грани разумного,Филдинг Хелен
0,0,http://lib.ru/PRIKL/LAZUTIN/serjant_milicii.txt,Сержант милиции,Лазутин Иван
0,0,http://lib.ru/POEEAST/OWIDIJ/ovidii1_1.txt,Лирика,Овидий
1,1,http://lib.ru/POEEAST/OWIDIJ/ovidijfet.txt,Лирика (Пер.А.А.Фета),Овидий
2,2,http://lib.ru/POEEAST/OWIDIJ/ovidii2_1.txt,Любовные элегии,Овидий
3,3,http://lib.ru/POEEAST/OWIDIJ/ovidii2_2.txt,Метаморфозы,Овидий
